inventory_id,store_id,store_name,neighborhood,date,ingredient,ingredient_category,opening_stock_units,received_units,used_units,closing_stock_units,reorder_point,spoilage_units,forecasted_usage_units,usage_variance_pct,stock_status,inventory_flag,supplier_delay_flag
INV0006119,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-12,Napkins,Supplies,373,256,174,455,136,0,180,-3.33,Overstocked,promote,No
INV0006120,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-12,Dragonfruit Powder,Specialty,124,0,44,80,36,0,46,-4.35,Healthy,neutral,No
INV0006121,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-12,Frappuccino Base,Specialty,137,0,95,42,63,0,80,18.75,Low,neutral,No
INV0006122,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-12,Hazelnut Syrup,Syrups & Sauces,180,0,81,99,56,0,55,47.27,Healthy,neutral,No
INV0006123,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-12,Mocha Sauce,Syrups & Sauces,125,54,48,131,43,0,55,-12.73,Overstocked,promote,No
INV0006124,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-12,Almond Milk,Dairy Alternative,372,0,140,232,107,0,164,-14.63,Healthy,neutral,No
INV0006125,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-12,Croissant Dough,Bakery Ingredients,61,34,18,77,18,0,21,-14.29,Overstocked,promote,No
INV0006126,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-18,Oat Milk,Dairy Alternative,146,0,59,87,52,0,63,-6.35,Healthy,neutral,No
INV0006127,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-18,Spinach,Food Ingredients,74,0,30,44,26,0,32,-6.25,Healthy,neutral,No
INV0006128,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-18,Sandwich Bread,Food Ingredients,113,0,46,67,33,0,42,9.52,Healthy,neutral,No
INV0006129,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-18,Pumpkin Spice Syrup,Syrups & Sauces,136,65,56,145,52,0,55,1.82,Healthy,neutral,No
INV0006130,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-18,Paper Cups,Supplies,1030,0,433,597,351,0,415,4.34,Healthy,neutral,No
INV0006131,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-18,Turkey Slices,Food Ingredients,36,0,15,21,12,0,17,-11.76,Healthy,neutral,No
INV0006132,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-18,2% Milk,Dairy,1078,0,344,734,294,0,298,15.44,Healthy,neutral,No
INV0006133,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-18,Espresso Beans,Coffee & Tea,191,0,86,105,76,0,83,3.61,Healthy,neutral,No
INV0006134,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-18,Whole Milk,Dairy,765,358,368,755,286,0,333,10.51,Healthy,neutral,No
INV0006135,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-18,Whipped Cream,Dairy,911,334,369,876,267,0,301,22.59,Overstocked,neutral,No
INV0006136,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-18,Strawberry Acai Base,Specialty,50,0,32,18,24,0,30,6.67,Low,neutral,No
INV0006137,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-18,Ice,Other,72,0,25,47,20,0,25,0.0,Healthy,neutral,No
INV0006138,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-18,Cold Brew Concentrate,Coffee & Tea,171,0,63,108,72,0,108,-41.67,Healthy,neutral,No
INV0006139,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-18,Vanilla Syrup,Syrups & Sauces,93,93,61,125,49,0,58,5.17,Healthy,neutral,No
INV0006140,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-18,Chai Concentrate,Coffee & Tea,223,84,65,242,67,0,94,-30.85,Overstocked,promote,No
INV0006141,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-18,Caramel Sauce,Syrups & Sauces,152,0,57,95,52,0,73,-21.92,Healthy,neutral,No
INV0006142,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-18,Napkins,Supplies,558,0,172,386,171,0,209,-17.7,Healthy,neutral,No
INV0006143,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-18,Bacon,Food Ingredients,52,0,23,29,18,0,25,-8.0,Healthy,neutral,No
INV0006144,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-18,Blueberry Mix,Bakery Ingredients,56,24,24,56,19,0,23,4.35,Healthy,neutral,No
INV0006145,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-18,Matcha Powder,Coffee & Tea,514,260,250,524,208,0,279,-10.39,Healthy,neutral,No
INV0006146,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-18,Frappuccino Base,Specialty,63,40,44,59,32,0,38,15.79,Healthy,neutral,No
INV0006147,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-18,Almond Milk,Dairy Alternative,129,96,65,160,51,0,63,3.17,Overstocked,promote,No
INV0006148,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-18,Croissant Dough,Bakery Ingredients,117,0,58,59,40,0,55,5.45,Healthy,neutral,No
INV0006149,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-18,Eggs,Food Ingredients,88,0,27,61,27,0,35,-22.86,Healthy,neutral,No
INV0006150,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-18,Mocha Sauce,Syrups & Sauces,195,100,61,234,53,0,61,0.0,Overstocked,promote,No
INV0006151,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-22,2% Milk,Dairy,945,0,425,515,296,5,384,10.68,Healthy,neutral,No
INV0006152,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-22,Paper Cups,Supplies,715,0,359,356,255,0,324,10.8,Healthy,neutral,No
INV0006153,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-22,Almond Milk,Dairy Alternative,167,133,86,214,71,0,81,6.17,Overstocked,neutral,No
INV0006154,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-22,Pumpkin Spice Syrup,Syrups & Sauces,215,0,69,146,57,0,67,2.99,Healthy,neutral,No
INV0006155,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-22,Sandwich Bread,Food Ingredients,86,60,40,106,32,0,33,21.21,Overstocked,neutral,No
INV0006156,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-22,Caramel Sauce,Syrups & Sauces,58,0,27,31,18,0,28,-3.57,Healthy,neutral,No
INV0006157,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-22,Frappuccino Base,Specialty,109,57,29,137,30,0,32,-9.38,Overstocked,save,Yes
INV0006158,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-22,Straws,Supplies,339,0,164,175,115,0,127,29.13,Healthy,neutral,No
INV0006159,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-22,Oat Milk,Dairy Alternative,173,0,83,90,72,0,90,-7.78,Healthy,neutral,No
INV0006160,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-22,Matcha Powder,Coffee & Tea,523,364,244,643,194,0,239,2.09,Overstocked,promote,No
INV0006161,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-22,Mocha Sauce,Syrups & Sauces,136,0,53,83,49,0,58,-8.62,Healthy,neutral,No
INV0006162,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-22,Espresso Beans,Coffee & Tea,510,306,261,555,163,0,208,25.48,Overstocked,neutral,No
INV0006163,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-22,Dragonfruit Powder,Specialty,66,37,34,69,29,0,35,-2.86,Healthy,neutral,No
INV0006164,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-22,Vanilla Syrup,Syrups & Sauces,83,0,32,51,24,0,32,0.0,Healthy,neutral,No
INV0006165,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-22,Croissant Dough,Bakery Ingredients,48,0,16,32,14,0,18,-11.11,Healthy,neutral,No
INV0006166,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-22,Turkey Slices,Food Ingredients,123,0,45,78,37,0,43,4.65,Healthy,neutral,No
INV0006167,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-22,Strawberry Acai Base,Specialty,60,34,21,73,18,0,23,-8.7,Overstocked,promote,No
INV0006168,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-22,Whipped Cream,Dairy,578,313,327,562,250,2,263,24.33,Healthy,neutral,No
INV0006169,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-22,Chai Concentrate,Coffee & Tea,352,0,145,207,119,0,131,10.69,Healthy,neutral,No
INV0006170,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-22,Cold Brew Concentrate,Coffee & Tea,178,0,87,91,77,0,106,-17.92,Healthy,neutral,No
INV0006171,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-22,Napkins,Supplies,324,197,215,306,157,0,201,6.97,Healthy,neutral,No
INV0006172,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-22,Ice,Other,74,0,32,42,24,0,28,14.29,Healthy,neutral,No
INV0006173,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-22,Spinach,Food Ingredients,41,28,20,49,15,0,18,11.11,Overstocked,neutral,No
INV0006174,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-22,Hazelnut Syrup,Syrups & Sauces,140,115,90,165,61,0,81,11.11,Healthy,neutral,No
INV0006175,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-22,Eggs,Food Ingredients,71,0,27,44,24,0,25,8.0,Healthy,neutral,No
INV0006176,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-24,Napkins,Supplies,628,0,200,428,187,0,236,-15.25,Healthy,neutral,No
INV0006177,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-24,Spinach,Food Ingredients,61,37,26,72,20,0,23,13.04,Overstocked,neutral,No
INV0006178,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-24,Pumpkin Spice Syrup,Syrups & Sauces,62,0,32,30,24,0,22,45.45,Healthy,neutral,No
INV0006179,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-24,Sandwich Bread,Food Ingredients,120,0,39,81,36,0,44,-11.36,Healthy,neutral,No
INV0006180,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-24,Almond Milk,Dairy Alternative,250,0,129,121,108,0,123,4.88,Healthy,neutral,No
INV0006181,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-24,Dragonfruit Powder,Specialty,72,0,33,39,32,0,37,-10.81,Healthy,neutral,No
INV0006182,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-24,Chai Concentrate,Coffee & Tea,408,0,145,263,108,0,148,-2.03,Healthy,neutral,No
INV0006183,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-24,Straws,Supplies,490,0,123,367,145,0,212,-41.98,Healthy,neutral,No
INV0006184,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-24,Turkey Slices,Food Ingredients,67,25,21,71,20,0,26,-19.23,Overstocked,promote,No
INV0006185,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-24,Vanilla Syrup,Syrups & Sauces,174,0,80,94,74,0,102,-21.57,Healthy,neutral,No
INV0006186,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-24,Caramel Sauce,Syrups & Sauces,281,0,103,178,79,0,99,4.04,Healthy,neutral,No
INV0006187,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-24,Frappuccino Base,Specialty,185,0,68,117,49,0,58,17.24,Healthy,neutral,No
INV0006188,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-24,Hazelnut Syrup,Syrups & Sauces,215,0,76,139,79,0,98,-22.45,Healthy,neutral,No
INV0006189,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-24,Whipped Cream,Dairy,348,0,143,205,128,0,170,-15.88,Healthy,neutral,No
INV0006190,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-24,Strawberry Acai Base,Specialty,156,55,55,156,44,0,54,1.85,Overstocked,promote,No
INV0006191,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-24,Ice,Other,109,0,30,79,29,0,37,-18.92,Healthy,neutral,No
INV0006192,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-24,Oat Milk,Dairy Alternative,317,0,100,217,93,0,123,-18.7,Healthy,neutral,No
INV0006193,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-24,Bacon,Food Ingredients,88,66,34,120,35,0,42,-19.05,Overstocked,promote,No
INV0006194,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-24,Eggs,Food Ingredients,146,75,62,159,40,0,53,16.98,Overstocked,neutral,No
INV0006195,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-24,Paper Cups,Supplies,825,0,387,438,312,0,353,9.63,Healthy,neutral,No
INV0006196,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-24,Espresso Beans,Coffee & Tea,764,0,269,495,222,0,299,-10.03,Healthy,neutral,No
INV0006197,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-24,Croissant Dough,Bakery Ingredients,71,0,37,34,35,0,45,-17.78,Low,neutral,No
INV0006198,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-24,Mocha Sauce,Syrups & Sauces,222,0,86,136,67,0,78,10.26,Healthy,neutral,No
INV0006199,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-24,Blueberry Mix,Bakery Ingredients,133,0,54,79,44,0,60,-10.0,Healthy,neutral,No
INV0006200,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-02-24,Cold Brew Concentrate,Coffee & Tea,209,138,118,229,110,0,151,-21.85,Healthy,neutral,No
INV0006201,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-02,Cold Brew Concentrate,Coffee & Tea,430,0,281,149,220,0,307,-8.47,Low,neutral,No
INV0006202,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-02,Dragonfruit Powder,Specialty,26,0,10,16,8,0,8,25.0,Healthy,neutral,No
INV0006203,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-02,2% Milk,Dairy,577,0,236,341,184,0,203,16.26,Healthy,neutral,No
INV0006204,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-02,Bacon,Food Ingredients,61,52,38,75,28,0,39,-2.56,Healthy,neutral,No
INV0006205,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-02,Whipped Cream,Dairy,1048,0,390,658,311,0,452,-13.72,Healthy,neutral,No
INV0006206,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-02,Espresso Beans,Coffee & Tea,547,0,220,327,176,0,205,7.32,Healthy,neutral,No
INV0006207,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-02,Oat Milk,Dairy Alternative,226,0,106,120,95,0,117,-9.4,Healthy,neutral,No
INV0006208,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-02,Straws,Supplies,824,0,345,479,260,0,339,1.77,Healthy,neutral,No
INV0006209,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-02,Whole Milk,Dairy,380,289,204,465,154,0,189,7.94,Overstocked,neutral,No
INV0006210,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-02,Blueberry Mix,Bakery Ingredients,134,79,58,155,42,0,50,16.0,Overstocked,neutral,No
INV0006211,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-02,Strawberry Acai Base,Specialty,83,0,35,48,28,0,32,9.38,Healthy,neutral,No
INV0006212,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-02,Matcha Powder,Coffee & Tea,422,201,184,439,160,0,192,-4.17,Healthy,neutral,No
INV0006213,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-02,Mocha Sauce,Syrups & Sauces,151,0,90,61,73,0,87,3.45,Low,neutral,No
INV0006214,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-02,Eggs,Food Ingredients,75,0,22,53,22,0,29,-24.14,Healthy,neutral,No
INV0006215,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-02,Turkey Slices,Food Ingredients,36,0,17,19,12,0,16,6.25,Healthy,neutral,No
INV0006216,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-02,Almond Milk,Dairy Alternative,250,0,86,164,79,0,94,-8.51,Healthy,neutral,No
INV0006217,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-02,Vanilla Syrup,Syrups & Sauces,74,0,25,49,20,0,25,0.0,Healthy,neutral,No
INV0006218,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-02,Hazelnut Syrup,Syrups & Sauces,93,0,40,53,35,0,54,-25.93,Healthy,neutral,No
INV0006219,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-02,Paper Cups,Supplies,365,223,258,330,178,0,185,39.46,Healthy,neutral,No
INV0006220,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-02,Napkins,Supplies,418,0,197,221,154,0,196,0.51,Healthy,neutral,No
INV0006221,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-02,Caramel Sauce,Syrups & Sauces,80,69,38,111,36,0,42,-9.52,Overstocked,promote,No
INV0006222,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-02,Spinach,Food Ingredients,84,43,49,78,34,0,42,16.67,Healthy,neutral,No
INV0006223,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-02,Chai Concentrate,Coffee & Tea,780,390,268,902,208,0,273,-1.83,Overstocked,promote,No
INV0006224,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-02,Pumpkin Spice Syrup,Syrups & Sauces,37,0,19,18,16,0,19,0.0,Healthy,neutral,No
INV0006225,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-02,Sandwich Bread,Food Ingredients,94,0,35,59,30,0,31,12.9,Healthy,neutral,No
INV0006226,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-07,Oat Milk,Dairy Alternative,186,0,70,116,51,0,58,20.69,Healthy,neutral,No
INV0006227,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-07,Napkins,Supplies,584,343,232,695,183,0,230,0.87,Overstocked,promote,No
INV0006228,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-07,Almond Milk,Dairy Alternative,185,0,126,59,87,0,106,18.87,Low,neutral,No
INV0006229,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-07,Dragonfruit Powder,Specialty,161,0,44,117,47,0,56,-21.43,Healthy,neutral,No
INV0006230,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-07,Ice,Other,31,31,21,41,16,0,19,10.53,Healthy,neutral,No
INV0006231,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-07,Bacon,Food Ingredients,141,0,54,87,37,0,54,0.0,Healthy,neutral,No
INV0006232,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-07,Pumpkin Spice Syrup,Syrups & Sauces,267,0,104,163,71,0,76,36.84,Healthy,neutral,No
INV0006233,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-07,Strawberry Acai Base,Specialty,108,78,55,131,41,0,37,48.65,Overstocked,neutral,No
INV0006234,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-07,Whipped Cream,Dairy,670,363,262,771,193,0,279,-6.09,Overstocked,promote,No
INV0006235,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-07,Paper Cups,Supplies,251,0,136,115,124,0,157,-13.38,Low,neutral,No
INV0006236,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-07,Vanilla Syrup,Syrups & Sauces,180,0,66,114,52,0,53,24.53,Healthy,neutral,No
INV0006237,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-07,Espresso Beans,Coffee & Tea,526,0,195,331,179,0,205,-4.88,Healthy,neutral,No
INV0006238,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-07,Whole Milk,Dairy,1138,577,368,1347,308,0,400,-8.0,Overstocked,promote,No
INV0006239,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-07,Spinach,Food Ingredients,73,0,56,17,32,0,41,36.59,Low,neutral,No
INV0006240,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-07,Matcha Powder,Coffee & Tea,574,0,176,398,173,0,209,-15.79,Healthy,neutral,No
INV0006241,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-07,Straws,Supplies,539,354,304,589,283,0,370,-17.84,Healthy,neutral,No
INV0006242,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-07,Hazelnut Syrup,Syrups & Sauces,59,33,20,72,17,0,18,11.11,Overstocked,neutral,No
INV0006243,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-07,Cold Brew Concentrate,Coffee & Tea,266,0,186,80,140,0,168,10.71,Low,neutral,No
INV0006244,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-07,Blueberry Mix,Bakery Ingredients,117,0,53,64,39,0,52,1.92,Healthy,neutral,No
INV0006245,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-07,Frappuccino Base,Specialty,73,0,36,37,24,0,29,24.14,Healthy,neutral,No
INV0006246,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-07,Turkey Slices,Food Ingredients,26,0,11,10,8,5,10,10.0,Healthy,save,Yes
INV0006247,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-07,Mocha Sauce,Syrups & Sauces,80,0,28,52,22,0,28,0.0,Healthy,neutral,No
INV0006248,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-07,Chai Concentrate,Coffee & Tea,442,0,177,265,120,0,123,43.9,Healthy,neutral,No
INV0006249,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-07,Croissant Dough,Bakery Ingredients,108,0,33,72,28,3,35,-5.71,Healthy,neutral,No
INV0006250,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-07,Caramel Sauce,Syrups & Sauces,225,0,91,134,66,0,72,26.39,Healthy,neutral,No
INV0006251,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-08,Pumpkin Spice Syrup,Syrups & Sauces,167,0,70,97,64,0,76,-7.89,Healthy,neutral,No
INV0006252,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-08,Whipped Cream,Dairy,981,397,397,981,317,0,329,20.67,Overstocked,neutral,No
INV0006253,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-08,Whole Milk,Dairy,478,0,273,205,216,0,251,8.76,Low,neutral,No
INV0006254,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-08,Hazelnut Syrup,Syrups & Sauces,153,0,80,73,62,0,82,-2.44,Healthy,neutral,No
INV0006255,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-08,Matcha Powder,Coffee & Tea,486,0,218,268,184,0,246,-11.38,Healthy,neutral,No
INV0006256,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-08,Bacon,Food Ingredients,52,21,24,49,16,0,21,14.29,Overstocked,neutral,No
INV0006257,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-08,Spinach,Food Ingredients,52,33,38,47,26,0,37,2.7,Healthy,neutral,No
INV0006258,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-08,Blueberry Mix,Bakery Ingredients,135,45,50,130,36,0,40,25.0,Overstocked,neutral,No
INV0006259,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-08,Dragonfruit Powder,Specialty,142,85,59,168,45,0,53,11.32,Overstocked,neutral,No
INV0006260,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-08,Almond Milk,Dairy Alternative,307,0,135,172,97,0,148,-8.78,Healthy,neutral,No
INV0006261,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-08,Eggs,Food Ingredients,31,11,10,32,8,0,11,-9.09,Overstocked,promote,No
INV0006262,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-08,Cold Brew Concentrate,Coffee & Tea,580,0,198,382,171,0,185,7.03,Healthy,neutral,No
INV0006263,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-08,Frappuccino Base,Specialty,42,0,17,25,16,0,20,-15.0,Healthy,neutral,No
INV0006264,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-08,2% Milk,Dairy,401,179,194,386,143,0,178,8.99,Healthy,neutral,No
INV0006265,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-08,Chai Concentrate,Coffee & Tea,280,0,123,157,101,0,158,-22.15,Healthy,neutral,No
INV0006266,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-08,Strawberry Acai Base,Specialty,169,0,63,106,56,0,86,-26.74,Healthy,neutral,No
INV0006267,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-08,Napkins,Supplies,391,0,96,295,108,0,107,-10.28,Healthy,neutral,No
INV0006268,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-08,Caramel Sauce,Syrups & Sauces,279,95,98,276,76,0,89,10.11,Overstocked,neutral,No
INV0006269,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-08,Paper Cups,Supplies,555,188,197,546,150,0,200,-1.5,Overstocked,promote,No
INV0006270,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-08,Oat Milk,Dairy Alternative,296,0,140,156,120,0,143,-2.1,Healthy,neutral,No
INV0006271,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-08,Straws,Supplies,506,256,181,581,136,0,166,9.04,Overstocked,neutral,No
INV0006272,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-08,Ice,Other,73,38,37,74,30,0,38,-2.63,Healthy,neutral,No
INV0006273,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-08,Mocha Sauce,Syrups & Sauces,222,147,94,275,78,0,105,-10.48,Overstocked,promote,No
INV0006274,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-08,Croissant Dough,Bakery Ingredients,130,0,50,80,35,0,40,25.0,Healthy,neutral,No
INV0006275,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-08,Sandwich Bread,Food Ingredients,77,40,35,82,32,0,32,9.38,Healthy,neutral,No
INV0006276,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-15,Vanilla Syrup,Syrups & Sauces,104,0,70,34,51,0,60,16.67,Low,neutral,No
INV0006277,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-15,Whole Milk,Dairy,381,0,127,254,104,0,123,3.25,Healthy,neutral,No
INV0006278,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-15,Ice,Other,75,27,27,75,21,0,21,28.57,Overstocked,neutral,No
INV0006279,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-15,Bacon,Food Ingredients,82,0,26,56,22,0,34,-23.53,Healthy,save,Yes
INV0006280,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-15,Espresso Beans,Coffee & Tea,207,120,83,244,64,0,82,1.22,Overstocked,promote,No
INV0006281,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-15,Straws,Supplies,511,0,234,277,211,0,205,14.15,Healthy,neutral,No
INV0006282,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-15,Turkey Slices,Food Ingredients,67,58,35,90,31,0,37,-5.41,Healthy,neutral,No
INV0006283,SD009,Starbucks - Del Mar Plaza,Del Mar,2024-03-15,Almond Milk,Dairy Alternative,112,64,40,136,34,0,46,-13.04,Overstocked,promote,No
