order_id,store_id,store_name,neighborhood,store_type,order_datetime,date,day_of_week,hour,customer_id,item_name,item_category,size,quantity,unit_price,total_price,temperature_type,customizations,milk_type,order_channel,payment_type,wait_time_minutes,customer_rating,local_event_flag,weather_condition,temperature_f
ORD0025556,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-05-20 09:01:12,2024-05-20,Monday,9,C001188,Blueberry Muffin,Bakery,One Size,1,3.25,3.25,hot,Half-caf,N/A,Drive-thru,Credit Card,8,4,No,Partly Cloudy,67
ORD0025557,SD007,Starbucks - Hillcrest,Hillcrest,suburban,2024-07-31 23:49:43,2024-07-31,Wednesday,23,C003749,Caramel Frappuccino,Frappuccino,Grande,2,5.75,11.5,cold,Oat milk swap,2% Milk,In-store,Debit Card,5,5,No,Sunny,81
ORD0025558,SD009,Starbucks - Del Mar Plaza,Del Mar,suburban,2024-08-02 18:00:01,2024-08-02,Friday,18,C004379,Cappuccino,Hot Espresso,Grande,1,4.95,4.95,iced_variant,Half-caf,Coconut Milk,In-store,Credit Card,1,5,No,Sunny,85
ORD0025559,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-09-03 23:47:26,2024-09-03,Tuesday,23,C001425,Cake Pop,Bakery,One Size,1,3.95,3.95,cold,Half-caf,N/A,In-store,Starbucks App,3,5,No,Overcast,77
ORD0025560,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-04-07 10:21:10,2024-04-07,Sunday,10,C003995,Cake Pop,Bakery,One Size,1,3.95,3.95,cold,No whip,N/A,Drive-thru,Cash,1,5,No,Partly Cloudy,66
ORD0025561,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-04-12 11:26:02,2024-04-12,Friday,11,C003008,Flat White,Hot Espresso,Tall,1,5.25,5.25,hot,No customization,2% Milk,In-store,Mobile Pay,3,4,No,Marine Layer,65
ORD0025562,SD007,Starbucks - Hillcrest,Hillcrest,suburban,2024-04-08 23:44:05,2024-04-08,Monday,23,C003946,Caffe Latte,Hot Espresso,Tall,1,4.45,4.45,hot,Sugar-free syrup,Coconut Milk,In-store,Cash,3,5,No,Sunny,75
ORD0025563,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-07-07 16:20:26,2024-07-07,Sunday,16,C006151,Caffe Latte,Hot Espresso,Venti,1,5.45,5.45,hot,No whip,Whole Milk,Drive-thru,Credit Card,1,4,No,Marine Layer,74
ORD0025564,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-10-01 14:21:47,2024-10-01,Tuesday,14,C003434,Vanilla Bean Frappuccino,Frappuccino,Venti,1,5.95,5.95,cold,Decaf,Oat Milk,Drive-thru,Debit Card,6,4,Yes,Partly Cloudy,74
ORD0025565,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-04-22 06:00:02,2024-04-22,Monday,6,C003816,Bacon Gouda Sandwich,Breakfast,One Size,1,5.25,5.25,hot,No customization,N/A,Drive-thru,Credit Card,4,5,No,Partly Cloudy,67
ORD0025566,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-11-25 21:36:28,2024-11-25,Monday,21,C007564,Blonde Roast,Brewed Coffee,Grande,1,3.45,3.45,hot,No whip,Oat Milk,In-store,Credit Card,2,4,No,Partly Cloudy,63
ORD0025567,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-02-09 22:55:03,2024-02-09,Friday,22,C007161,Blonde Roast,Brewed Coffee,Venti,2,3.95,7.9,hot,Decaf,Coconut Milk,Drive-thru,Credit Card,6,4,No,Partly Cloudy,62
ORD0025568,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-02-18 00:04:00,2024-02-18,Sunday,0,C003003,Vanilla Latte,Hot Espresso,Tall,1,4.95,4.95,hot,Oat milk swap,Nonfat Milk,In-store,Starbucks App,1,4,No,Overcast,65
ORD0025569,SD005,Starbucks - North Park,North Park,suburban,2024-02-29 16:39:42,2024-02-29,Thursday,16,C003954,Pumpkin Spice Latte,Hot Espresso,Grande,1,5.95,5.95,hot,Light ice,Coconut Milk,Mobile Order,Debit Card,2,4,No,Partly Cloudy,60
ORD0025570,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-04-03 11:47:26,2024-04-03,Wednesday,11,C001157,Cold Brew Coffee,Iced Espresso,Grande,1,4.75,4.75,cold,Extra whip,Oat Milk,Mobile Order,Cash,1,3,No,Overcast,66
ORD0025571,SD006,Starbucks - UTC Westfield,UTC,mall,2024-02-17 18:24:30,2024-02-17,Saturday,18,C000958,Pike Place Roast,Brewed Coffee,Venti,1,3.95,3.95,hot,Sugar-free syrup,Coconut Milk,Mobile Order,Debit Card,6,5,No,Overcast,64
ORD0025572,SD005,Starbucks - North Park,North Park,suburban,2024-08-08 04:14:23,2024-08-08,Thursday,4,C005610,Cappuccino,Hot Espresso,Tall,1,4.45,4.45,hot,Light ice,Nonfat Milk,In-store,Mobile Pay,4,4,No,Sunny,85
ORD0025573,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-09-08 05:49:43,2024-09-08,Sunday,5,C004856,Vanilla Latte,Hot Espresso,Tall,1,4.95,4.95,hot,Extra syrup,Whole Milk,Mobile Order,Cash,4,5,No,Sunny,79
ORD0025574,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-06-17 06:34:20,2024-06-17,Monday,6,C005897,Blonde Roast,Brewed Coffee,Tall,1,2.95,2.95,hot,Extra syrup,Whole Milk,In-store,Cash,4,5,No,Partly Cloudy,75
ORD0025575,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-10-13 05:13:21,2024-10-13,Sunday,5,C006097,Caramel Macchiato,Hot Espresso,Grande,1,5.75,5.75,hot,Sugar-free syrup,Almond Milk,In-store,Debit Card,4,3,No,Sunny,78
ORD0025576,SD002,Starbucks - Pacific Beach Boardwalk,Pacific Beach,beach,2024-06-20 05:04:13,2024-06-20,Thursday,5,C003344,Chocolate Cookie,Bakery,One Size,1,2.95,2.95,cold,Light ice,N/A,Drive-thru,Credit Card,4,4,Yes,Sunny,74
ORD0025577,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-10-06 21:11:50,2024-10-06,Sunday,21,C003659,Iced Matcha Tea Latte,Iced Tea,Venti,3,5.95,17.85,cold,Extra whip,2% Milk,Drive-thru,Starbucks App,4,4,Yes,Sunny,78
ORD0025578,SD005,Starbucks - North Park,North Park,suburban,2024-12-07 16:16:40,2024-12-07,Saturday,16,C006725,Caffe Americano,Hot Espresso,Grande,1,3.95,3.95,hot,No customization,Whole Milk,Mobile Order,Mobile Pay,4,4,No,Overcast,62
ORD0025579,SD009,Starbucks - Del Mar Plaza,Del Mar,suburban,2024-11-04 22:51:02,2024-11-04,Monday,22,C001419,Cake Pop,Bakery,One Size,3,3.95,11.85,cold,Light ice,N/A,Drive-thru,Debit Card,3,3,No,Sunny,71
ORD0025580,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-02-19 07:41:23,2024-02-19,Monday,7,C005457,Chocolate Cookie,Bakery,One Size,1,2.95,2.95,cold,Extra whip,N/A,In-store,Mobile Pay,6,5,No,Partly Cloudy,64
ORD0025581,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-09-28 16:02:55,2024-09-28,Saturday,16,C003835,Nitro Cold Brew,Iced Espresso,Tall,2,5.25,10.5,cold,No whip,Nonfat Milk,Drive-thru,Cash,4,5,No,Sunny,79
ORD0025582,SD009,Starbucks - Del Mar Plaza,Del Mar,suburban,2024-09-16 01:44:48,2024-09-16,Monday,1,C000783,Spinach Feta Wrap,Breakfast,One Size,1,5.25,5.25,hot,Light ice,N/A,In-store,Cash,4,5,No,Sunny,81
ORD0025583,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-09-19 06:24:34,2024-09-19,Thursday,6,C000819,Chai Tea Latte,Hot Tea,Tall,1,4.75,4.75,hot,No customization,Whole Milk,In-store,Starbucks App,1,5,No,Marine Layer,74
ORD0025584,SD005,Starbucks - North Park,North Park,suburban,2024-01-15 07:51:05,2024-01-15,Monday,7,C002044,Spinach Feta Wrap,Breakfast,One Size,1,5.25,5.25,hot,Decaf,N/A,Mobile Order,Cash,4,5,No,Overcast,58
ORD0025585,SD007,Starbucks - Hillcrest,Hillcrest,suburban,2024-07-02 22:35:35,2024-07-02,Tuesday,22,C005418,Bacon Gouda Sandwich,Breakfast,One Size,1,5.25,5.25,hot,Sugar-free syrup,N/A,In-store,Debit Card,5,4,No,Sunny,80
ORD0025586,SD010,Starbucks - Chula Vista Center,Chula Vista,mall,2024-12-07 13:17:43,2024-12-07,Saturday,13,C003688,Mocha Frappuccino,Frappuccino,Tall,3,5.25,15.75,cold,No customization,Coconut Milk,Mobile Order,Cash,3,4,No,Sunny,64
ORD0025587,SD005,Starbucks - North Park,North Park,suburban,2024-09-05 22:36:25,2024-09-05,Thursday,22,C000863,Java Chip Frappuccino,Frappuccino,Venti,1,6.45,6.45,cold,Extra syrup,Oat Milk,In-store,Starbucks App,4,5,No,Sunny,83
ORD0025588,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-06-18 21:20:18,2024-06-18,Tuesday,21,C003731,Cappuccino,Hot Espresso,Venti,2,5.25,10.5,hot,Extra shot,Almond Milk,In-store,Mobile Pay,2,5,No,Partly Cloudy,73
ORD0025589,SD007,Starbucks - Hillcrest,Hillcrest,suburban,2024-01-05 03:59:00,2024-01-05,Friday,3,C005819,Blonde Roast,Brewed Coffee,Venti,1,3.95,3.95,hot,Sugar-free syrup,2% Milk,In-store,Credit Card,1,3,No,Marine Layer,58
ORD0025590,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-24 09:30:07,2024-03-24,Sunday,9,C007839,Cake Pop,Bakery,One Size,1,3.95,3.95,cold,Extra whip,N/A,Drive-thru,Debit Card,5,5,No,Partly Cloudy,63
ORD0025591,SD005,Starbucks - North Park,North Park,suburban,2024-11-27 07:33:34,2024-11-27,Wednesday,7,C006663,Iced Matcha Tea Latte,Iced Tea,Tall,1,4.95,4.95,cold,Oat milk swap,2% Milk,Drive-thru,Debit Card,6,4,No,Sunny,75
ORD0025592,SD010,Starbucks - Chula Vista Center,Chula Vista,mall,2024-10-11 10:21:29,2024-10-11,Friday,10,C006025,Vanilla Latte,Hot Espresso,Grande,1,5.45,5.45,hot,No customization,2% Milk,Drive-thru,Starbucks App,3,5,No,Overcast,75
ORD0025593,SD002,Starbucks - Pacific Beach Boardwalk,Pacific Beach,beach,2024-12-22 19:42:27,2024-12-22,Sunday,19,C001441,Protein Box,Lunch,One Size,2,6.95,13.9,cold,Light ice,N/A,In-store,Credit Card,5,5,Yes,Marine Layer,60
ORD0025594,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-06-25 21:28:45,2024-06-25,Tuesday,21,C004457,Nitro Cold Brew,Iced Espresso,Tall,1,5.25,5.25,cold,Sugar-free syrup,Coconut Milk,Mobile Order,Starbucks App,4,5,No,Sunny,75
ORD0025595,SD002,Starbucks - Pacific Beach Boardwalk,Pacific Beach,beach,2024-09-17 01:42:49,2024-09-17,Tuesday,1,C001345,Chocolate Cookie,Bakery,One Size,2,2.95,5.9,cold,Sugar-free syrup,N/A,Mobile Order,Mobile Pay,6,3,No,Sunny,79
ORD0025596,SD010,Starbucks - Chula Vista Center,Chula Vista,mall,2024-08-01 12:39:18,2024-08-01,Thursday,12,C002111,Iced Caramel Macchiato,Iced Espresso,Venti,1,6.45,6.45,cold,Extra whip,Oat Milk,Mobile Order,Cash,4,4,No,Overcast,75
ORD0025597,SD002,Starbucks - Pacific Beach Boardwalk,Pacific Beach,beach,2024-05-04 12:11:20,2024-05-04,Saturday,12,C001911,Pink Drink,Refresher,Grande,2,5.25,10.5,cold,Oat milk swap,Oat Milk,Mobile Order,Mobile Pay,1,3,No,Partly Cloudy,66
ORD0025598,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-06-13 19:01:55,2024-06-13,Thursday,19,C000456,Java Chip Frappuccino,Frappuccino,Tall,1,5.45,5.45,cold,No whip,2% Milk,Mobile Order,Starbucks App,5,5,No,Sunny,75
ORD0025599,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-04-11 23:38:56,2024-04-11,Thursday,23,C000273,Caramel Macchiato,Hot Espresso,Venti,2,6.25,12.5,hot,Extra whip,Whole Milk,In-store,Debit Card,1,5,No,Sunny,69
ORD0025600,SD002,Starbucks - Pacific Beach Boardwalk,Pacific Beach,beach,2024-03-11 11:50:29,2024-03-11,Monday,11,C005639,Iced Latte,Iced Espresso,Tall,1,4.65,4.65,cold,Extra syrup,Almond Milk,In-store,Credit Card,4,5,No,Sunny,67
ORD0025601,SD009,Starbucks - Del Mar Plaza,Del Mar,suburban,2024-09-15 22:04:05,2024-09-15,Sunday,22,C005726,Iced Matcha Tea Latte,Iced Tea,Grande,1,5.45,5.45,cold,Light ice,Coconut Milk,In-store,Mobile Pay,2,5,No,Sunny,83
ORD0025602,SD010,Starbucks - Chula Vista Center,Chula Vista,mall,2024-01-17 21:29:27,2024-01-17,Wednesday,21,C007852,Strawberry Acai Refresher,Refresher,Trenta,2,5.95,11.9,cold,No customization,2% Milk,In-store,Starbucks App,7,5,No,Sunny,64
ORD0025603,SD010,Starbucks - Chula Vista Center,Chula Vista,mall,2024-08-14 23:17:16,2024-08-14,Wednesday,23,C006758,Caramel Frappuccino,Frappuccino,Venti,3,6.25,18.75,cold,Decaf,Coconut Milk,In-store,Debit Card,6,4,No,Sunny,87
ORD0025604,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-10-05 01:57:41,2024-10-05,Saturday,1,C004231,Pike Place Roast,Brewed Coffee,Venti,1,3.95,3.95,hot,Decaf,Coconut Milk,Mobile Order,Credit Card,2,5,Yes,Sunny,73
ORD0025605,SD002,Starbucks - Pacific Beach Boardwalk,Pacific Beach,beach,2024-04-10 00:41:29,2024-04-10,Wednesday,0,C003677,Pink Drink,Refresher,Tall,3,4.75,14.25,cold,Extra shot,Oat Milk,Mobile Order,Starbucks App,3,5,No,Sunny,72
ORD0025606,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-13 01:56:35,2024-01-13,Saturday,1,C004982,Turkey Sandwich,Lunch,One Size,1,7.95,7.95,cold,Light ice,N/A,Mobile Order,Starbucks App,4,4,No,Light Rain,55
ORD0025607,SD005,Starbucks - North Park,North Park,suburban,2024-07-04 20:56:18,2024-07-04,Thursday,20,C004650,Iced Caramel Macchiato,Iced Espresso,Venti,1,6.45,6.45,cold,No customization,Coconut Milk,In-store,Debit Card,5,5,No,Partly Cloudy,75
ORD0025608,SD010,Starbucks - Chula Vista Center,Chula Vista,mall,2024-02-05 05:41:27,2024-02-05,Monday,5,C005556,Cappuccino,Hot Espresso,Venti,1,5.25,5.25,hot,No whip,Whole Milk,Drive-thru,Debit Card,4,5,No,Overcast,62
ORD0025609,SD005,Starbucks - North Park,North Park,suburban,2024-09-09 13:27:35,2024-09-09,Monday,13,C007837,Chocolate Cookie,Bakery,One Size,1,2.95,2.95,cold,Half-caf,N/A,Mobile Order,Cash,2,4,No,Partly Cloudy,78
ORD0025610,SD002,Starbucks - Pacific Beach Boardwalk,Pacific Beach,beach,2024-02-07 20:44:37,2024-02-07,Wednesday,20,C004906,Iced Americano,Iced Espresso,Venti,1,4.65,4.65,cold,Light ice,Almond Milk,Drive-thru,Debit Card,2,5,No,Sunny,67
ORD0025611,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-02-16 21:13:53,2024-02-16,Friday,21,C006846,Vanilla Bean Frappuccino,Frappuccino,Tall,1,4.95,4.95,cold,Half-caf,Whole Milk,Drive-thru,Credit Card,3,4,Yes,Overcast,61
ORD0025612,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-03-05 07:06:09,2024-03-05,Tuesday,7,C006425,Bacon Gouda Sandwich,Breakfast,One Size,2,5.25,10.5,hot,Light ice,N/A,Drive-thru,Starbucks App,8,3,No,Sunny,65
ORD0025613,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-05-07 06:35:23,2024-05-07,Tuesday,6,C006952,Pumpkin Spice Latte,Hot Espresso,Grande,1,5.95,5.95,hot,Oat milk swap,2% Milk,In-store,Starbucks App,4,5,No,Partly Cloudy,67
ORD0025614,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-07-06 05:02:32,2024-07-06,Saturday,5,C003265,Blueberry Muffin,Bakery,One Size,1,3.25,3.25,hot,Half-caf,N/A,Drive-thru,Credit Card,2,5,No,Partly Cloudy,75
ORD0025615,SD005,Starbucks - North Park,North Park,suburban,2024-01-30 19:18:27,2024-01-30,Tuesday,19,C000918,Pink Drink,Refresher,Tall,1,4.75,4.75,cold,Light ice,Whole Milk,Mobile Order,Mobile Pay,4,5,No,Overcast,57
ORD0025616,SD006,Starbucks - UTC Westfield,UTC,mall,2024-08-23 16:06:03,2024-08-23,Friday,16,C002730,Caffe Latte,Hot Espresso,Tall,2,4.45,8.9,hot,Light ice,2% Milk,Mobile Order,Cash,3,5,No,Sunny,81
ORD0025617,SD006,Starbucks - UTC Westfield,UTC,mall,2024-10-18 23:11:04,2024-10-18,Friday,23,C001746,Mango Dragonfruit Refresher,Refresher,Grande,1,4.95,4.95,cold,Decaf,Almond Milk,In-store,Mobile Pay,5,5,No,Partly Cloudy,72
ORD0025618,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-07-04 13:17:57,2024-07-04,Thursday,13,C007036,Caffe Latte,Hot Espresso,Venti,2,5.45,10.9,iced_variant,Extra shot,Almond Milk,Drive-thru,Cash,7,4,No,Sunny,79
ORD0025619,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-04-20 22:36:07,2024-04-20,Saturday,22,C004131,Iced Matcha Tea Latte,Iced Tea,Grande,1,5.45,5.45,cold,No whip,Coconut Milk,In-store,Debit Card,3,5,No,Overcast,68
ORD0025620,SD002,Starbucks - Pacific Beach Boardwalk,Pacific Beach,beach,2024-11-08 00:37:20,2024-11-08,Friday,0,C002917,Iced Caramel Macchiato,Iced Espresso,Tall,1,5.45,5.45,cold,No whip,Whole Milk,In-store,Debit Card,5,5,No,Sunny,67
ORD0025621,SD002,Starbucks - Pacific Beach Boardwalk,Pacific Beach,beach,2024-06-07 08:27:04,2024-06-07,Friday,8,C002551,Iced Latte,Iced Espresso,Grande,1,5.15,5.15,cold,No customization,2% Milk,In-store,Mobile Pay,5,5,No,Sunny,77
ORD0025622,SD010,Starbucks - Chula Vista Center,Chula Vista,mall,2024-07-21 15:11:31,2024-07-21,Sunday,15,C001345,Strawberry Acai Refresher,Refresher,Grande,1,4.95,4.95,cold,No customization,Almond Milk,Mobile Order,Starbucks App,3,4,No,Partly Cloudy,79
ORD0025623,SD007,Starbucks - Hillcrest,Hillcrest,suburban,2024-04-19 20:11:11,2024-04-19,Friday,20,C003329,Cake Pop,Bakery,One Size,1,3.95,3.95,cold,Extra syrup,N/A,In-store,Debit Card,4,5,No,Partly Cloudy,64
ORD0025624,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-11-08 15:10:58,2024-11-08,Friday,15,C007158,Iced Caramel Macchiato,Iced Espresso,Venti,3,6.45,19.35,cold,Extra shot,Nonfat Milk,Mobile Order,Debit Card,3,3,No,Overcast,68
ORD0025625,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-02-13 10:46:25,2024-02-13,Tuesday,10,C000710,Bacon Gouda Sandwich,Breakfast,One Size,2,5.25,10.5,hot,No whip,N/A,In-store,Starbucks App,7,5,No,Overcast,64
ORD0025626,SD010,Starbucks - Chula Vista Center,Chula Vista,mall,2024-10-08 08:15:41,2024-10-08,Tuesday,8,C002047,Pumpkin Spice Latte,Hot Espresso,Grande,2,5.95,11.9,hot,Light ice,Coconut Milk,Mobile Order,Mobile Pay,6,5,No,Sunny,73
ORD0025627,SD005,Starbucks - North Park,North Park,suburban,2024-06-30 05:13:26,2024-06-30,Sunday,5,C004275,Caramel Macchiato,Hot Espresso,Venti,1,6.25,6.25,hot,Oat milk swap,Nonfat Milk,In-store,Debit Card,4,5,No,Sunny,74
ORD0025628,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-04-09 17:21:13,2024-04-09,Tuesday,17,C004232,Iced Americano,Iced Espresso,Grande,2,4.15,8.3,cold,Sugar-free syrup,Oat Milk,Mobile Order,Debit Card,1,5,No,Partly Cloudy,70
ORD0025629,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-05-12 21:31:41,2024-05-12,Sunday,21,C007557,Cold Brew Coffee,Iced Espresso,Venti,1,5.25,5.25,cold,Extra shot,Nonfat Milk,In-store,Starbucks App,4,5,Yes,Overcast,70
ORD0025630,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-12-10 23:45:01,2024-12-10,Tuesday,23,C003101,Cold Brew Coffee,Iced Espresso,Tall,1,4.25,4.25,cold,Oat milk swap,Coconut Milk,Drive-thru,Cash,5,5,No,Partly Cloudy,58
ORD0025631,SD007,Starbucks - Hillcrest,Hillcrest,suburban,2024-11-08 11:12:36,2024-11-08,Friday,11,C004246,Bacon Gouda Sandwich,Breakfast,One Size,1,5.25,5.25,hot,No whip,N/A,In-store,Debit Card,3,5,No,Overcast,68
ORD0025632,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-03-12 09:48:58,2024-03-12,Tuesday,9,C003987,Flat White,Hot Espresso,Grande,1,5.75,5.75,hot,Decaf,Whole Milk,Mobile Order,Cash,3,5,No,Partly Cloudy,65
ORD0025633,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-10-18 11:57:15,2024-10-18,Friday,11,C005482,Vanilla Bean Frappuccino,Frappuccino,Tall,1,4.95,4.95,cold,Light ice,Oat Milk,In-store,Cash,3,4,No,Overcast,69
ORD0025634,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-30 23:03:31,2024-03-30,Saturday,23,C002415,Blonde Roast,Brewed Coffee,Grande,1,3.45,3.45,hot,No whip,Oat Milk,In-store,Debit Card,4,4,No,Light Rain,59
ORD0025635,SD005,Starbucks - North Park,North Park,suburban,2024-02-24 00:07:22,2024-02-24,Saturday,0,C006387,Flat White,Hot Espresso,Grande,1,5.75,5.75,hot,Extra shot,2% Milk,In-store,Credit Card,5,5,No,Partly Cloudy,59
ORD0025636,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-08-17 05:07:30,2024-08-17,Saturday,5,C002986,Butter Croissant,Bakery,One Size,1,3.45,3.45,hot,No customization,N/A,Mobile Order,Starbucks App,7,3,Yes,Sunny,86
ORD0025637,SD006,Starbucks - UTC Westfield,UTC,mall,2024-09-03 22:08:57,2024-09-03,Tuesday,22,C005150,Pike Place Roast,Brewed Coffee,Short,1,2.45,2.45,hot,Extra syrup,Coconut Milk,Drive-thru,Cash,3,4,No,Overcast,75
ORD0025638,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-03-06 11:01:14,2024-03-06,Wednesday,11,C002436,Chocolate Cookie,Bakery,One Size,2,2.95,5.9,cold,Extra shot,N/A,Mobile Order,Debit Card,2,5,No,Sunny,70
ORD0025639,SD006,Starbucks - UTC Westfield,UTC,mall,2024-11-08 11:22:18,2024-11-08,Friday,11,C006300,Flat White,Hot Espresso,Tall,1,5.25,5.25,hot,Extra shot,2% Milk,In-store,Mobile Pay,2,5,No,Sunny,68
ORD0025640,SD009,Starbucks - Del Mar Plaza,Del Mar,suburban,2024-08-23 23:07:23,2024-08-23,Friday,23,C005723,Mocha Frappuccino,Frappuccino,Tall,2,5.25,10.5,cold,Light ice,Oat Milk,In-store,Cash,4,5,No,Sunny,82
ORD0025641,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-05-18 00:20:57,2024-05-18,Saturday,0,C007484,Blonde Roast,Brewed Coffee,Short,1,2.45,2.45,hot,Oat milk swap,Oat Milk,In-store,Starbucks App,4,5,No,Marine Layer,66
ORD0025642,SD005,Starbucks - North Park,North Park,suburban,2024-07-19 11:46:30,2024-07-19,Friday,11,C001373,Mango Dragonfruit Refresher,Refresher,Venti,1,5.45,5.45,cold,Light ice,Oat Milk,Mobile Order,Mobile Pay,3,4,No,Marine Layer,76
ORD0025643,SD002,Starbucks - Pacific Beach Boardwalk,Pacific Beach,beach,2024-09-27 08:38:58,2024-09-27,Friday,8,C002329,Vanilla Latte,Hot Espresso,Venti,1,5.95,5.95,hot,Extra whip,Almond Milk,In-store,Mobile Pay,8,4,No,Partly Cloudy,79
ORD0025644,SD002,Starbucks - Pacific Beach Boardwalk,Pacific Beach,beach,2024-08-29 13:45:14,2024-08-29,Thursday,13,C000127,Vanilla Bean Frappuccino,Frappuccino,Tall,1,4.95,4.95,cold,Extra whip,Coconut Milk,In-store,Cash,4,5,No,Partly Cloudy,79
ORD0025645,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-01-08 08:14:07,2024-01-08,Monday,8,C000847,Iced Chai Tea Latte,Iced Tea,Grande,2,5.45,10.9,cold,Oat milk swap,Nonfat Milk,In-store,Cash,7,5,No,Sunny,65
ORD0025646,SD005,Starbucks - North Park,North Park,suburban,2024-10-01 06:27:44,2024-10-01,Tuesday,6,C007312,Blueberry Muffin,Bakery,One Size,1,3.25,3.25,hot,Sugar-free syrup,N/A,Mobile Order,Debit Card,2,5,No,Partly Cloudy,72
ORD0025647,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-23 04:41:18,2024-01-23,Tuesday,4,C003897,Pumpkin Spice Latte,Hot Espresso,Grande,1,5.95,5.95,hot,No whip,Whole Milk,In-store,Mobile Pay,3,5,No,Partly Cloudy,61
ORD0025648,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-01-19 11:52:36,2024-01-19,Friday,11,C006812,Pike Place Roast,Brewed Coffee,Short,1,2.45,2.45,hot,Half-caf,Whole Milk,In-store,Cash,1,5,No,Sunny,64
ORD0025649,SD002,Starbucks - Pacific Beach Boardwalk,Pacific Beach,beach,2024-02-20 22:57:44,2024-02-20,Tuesday,22,C000433,Pink Drink,Refresher,Trenta,3,6.25,18.75,cold,No customization,Nonfat Milk,In-store,Credit Card,4,5,No,Partly Cloudy,65
ORD0025650,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-10-17 12:13:15,2024-10-17,Thursday,12,C005278,Pink Drink,Refresher,Tall,3,4.75,14.25,cold,Decaf,Whole Milk,In-store,Cash,4,5,No,Partly Cloudy,69
ORD0025651,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-06-30 09:48:25,2024-06-30,Sunday,9,C004020,Flat White,Hot Espresso,Grande,3,5.75,17.25,hot,Extra shot,Whole Milk,In-store,Mobile Pay,7,5,No,Partly Cloudy,72
ORD0025652,SD002,Starbucks - Pacific Beach Boardwalk,Pacific Beach,beach,2024-09-18 11:35:35,2024-09-18,Wednesday,11,C005466,Caramel Frappuccino,Frappuccino,Grande,1,5.75,5.75,cold,No whip,Oat Milk,Drive-thru,Mobile Pay,4,3,No,Partly Cloudy,79
ORD0025653,SD001,Starbucks - Gaslamp Quarter,Downtown,downtown,2024-07-07 20:35:05,2024-07-07,Sunday,20,C004326,Cold Brew Coffee,Iced Espresso,Venti,1,5.25,5.25,cold,Half-caf,Oat Milk,Drive-thru,Starbucks App,4,5,No,Overcast,77
ORD0025654,SD008,Starbucks - San Diego Airport,Airport,transportation,2024-11-21 13:36:02,2024-11-21,Thursday,13,C005612,Vanilla Bean Frappuccino,Frappuccino,Tall,1,4.95,4.95,cold,Extra shot,Nonfat Milk,Mobile Order,Debit Card,3,5,No,Overcast,67
